postcode,gemeente,lat,lon
7326BZ,Apeldoorn,52.20068159,6.0091733
7326CA,Apeldoorn,52.20095754,6.00964466
7326CB,Apeldoorn,52.20103154,6.01003585
7326CC,Apeldoorn,52.20060062,6.0117638
7326DA,Apeldoorn,52.18933381,6.0086948
7326DB,Apeldoorn,52.18944407,6.00873165
7326DC,Apeldoorn,52.18931111,6.00924373
7326DD,Apeldoorn,52.18978658,6.0095718
7326DE,Apeldoorn,52.18988006,6.01073171
7326DG,Apeldoorn,52.19025127,6.00862948
7326DL,Apeldoorn,52.19028219,6.00919305
7326DM,Apeldoorn,52.19055532,6.00944096
7326DP,Apeldoorn,52.19185231,6.01134812
7326DR,Apeldoorn,52.19149798,6.01165406
7326DS,Apeldoorn,52.19109185,6.01085072
7326DT,Apeldoorn,52.19121304,6.0111905
7326DV,Apeldoorn,52.19043359,6.01127001
7326DW,Apeldoorn,52.19114088,6.00981489
7326DX,Apeldoorn,52.19133305,6.01169445
7326GA,Apeldoorn,52.19834297,6.00530047
7326GB,Apeldoorn,52.19824671,6.00493199
7326GC,Apeldoorn,52.1974094,6.00488089
7326GD,Apeldoorn,52.19687652,6.00581546
7326GE,Apeldoorn,52.19702932,6.0069232
7326GG,Apeldoorn,52.19748262,6.00739124
7326GH,Apeldoorn,52.19791705,6.00553558
7326GJ,Apeldoorn,52.19803088,6.00628694
7326GN,Apeldoorn,52.19847403,6.00637425
7326GP,Apeldoorn,52.19828957,6.00740462
7326GR,Apeldoorn,52.19827006,6.00745806
7326GS,Apeldoorn,52.19851547,6.00641632
7326GT,Apeldoorn,52.19807442,6.0071605
7326GV,Apeldoorn,52.19833823,6.00691741
7326GW,Apeldoorn,52.19872778,6.00842455
7326GZ,Apeldoorn,52.19879077,6.00677148
7326HA,Apeldoorn,52.19925441,6.00974561
7326HB,Apeldoorn,52.19934932,6.01056524
7326HC,Apeldoorn,52.19906006,6.01135894
7326HD,Apeldoorn,52.19956734,6.01098064
7326HE,Apeldoorn,52.19962691,6.01044499
7326HG,Apeldoorn,52.19980735,6.01140814
7326HH,Apeldoorn,52.20006798,6.01044806
7326HJ,Apeldoorn,52.20023299,6.01085058
7326HK,Apeldoorn,52.20025797,6.01013125
7326HM,Apeldoorn,52.19992493,6.00710839
7326HP,Apeldoorn,52.20000467,6.00989154
7326HS,Apeldoorn,52.20018919,6.00775662
7326HT,Apeldoorn,52.1958155,6.01047413
7326HW,Apeldoorn,52.19958813,6.00763494
7326JD,Apeldoorn,52.19575488,6.0099967
7326JE,Apeldoorn,52.19564014,6.01078535
7326JG,Apeldoorn,52.19546592,6.01075723
7326JH,Apeldoorn,52.19540176,6.01160635
7326JJ,Apeldoorn,52.20003647,6.01281217
7326JK,Apeldoorn,52.19955496,6.0129652
7326JL,Apeldoorn,52.19978527,6.01365517
7326JM,Apeldoorn,52.19485828,6.01115403
7326JN,Apeldoorn,52.19891515,6.014129
7326JP,Apeldoorn,52.19463974,6.01190618
7326JR,Apeldoorn,52.19474008,6.0130316
7326JS,Apeldoorn,52.19939022,6.01496941
7326JT,Apeldoorn,52.19872375,6.01555142
7326JV,Apeldoorn,52.19450125,6.01180409
7326JW,Apeldoorn,52.19843922,6.01556413
7326JX,Apeldoorn,52.19743257,6.01464135
7326JZ,Apeldoorn,52.19789497,6.01547735
7326KA,Apeldoorn,52.19818221,6.01594232
7326KB,Apeldoorn,52.19768699,6.01639653
7326KC,Apeldoorn,52.19816888,6.0141875
7326KD,Apeldoorn,52.19618727,6.01616023
7326KE,Apeldoorn,52.19585412,6.01663895
7326KG,Apeldoorn,52.1968765,6.01520017
7326KH,Apeldoorn,52.19656008,6.0157767
7326KP,Apeldoorn,52.19340553,6.01472739
7326KR,Apeldoorn,52.19437262,6.01530704
7326KS,Apeldoorn,52.19803845,6.01214241
7326KV,Apeldoorn,52.19697694,6.01431212
7326KW,Apeldoorn,52.19591849,6.01572766
7326LG,Apeldoorn,52.19666568,6.00974795
7326LJ,Apeldoorn,52.19659232,6.00917777
7326LK,Apeldoorn,52.19627395,6.00892861
7326LL,Apeldoorn,52.19678741,6.00814256
7326LM,Apeldoorn,52.19631652,6.008978
7326LN,Apeldoorn,52.19651019,6.00846953
7326LP,Apeldoorn,52.19619971,6.00763591
7326ME,Apeldoorn,52.19933678,6.00491725
7326MG,Apeldoorn,52.19909009,6.00327326
7326MK,Apeldoorn,52.19943101,6.00423986
7326NA,Apeldoorn,52.19670375,6.01025242
7326NB,Apeldoorn,52.1980028,6.01112557
7326NE,Apeldoorn,52.19691367,6.00964557
7326NK,Apeldoorn,52.19751068,6.00865732
7326NP,Apeldoorn,52.19730243,6.01010696
7326NT,Apeldoorn,52.19761278,6.00993941
7326NV,Apeldoorn,52.19779992,6.00911668
7326NW,Apeldoorn,52.19788173,6.0091742
7326NX,Apeldoorn,52.1978519,6.00931198
7326NZ,Apeldoorn,52.19832436,6.01007736
7326PA,Apeldoorn,52.19793829,6.01335107
7326PB,Apeldoorn,52.19747006,6.01351751
7326PC,Apeldoorn,52.19737944,6.01280388
7326PD,Apeldoorn,52.19715684,6.01246228
7326PE,Apeldoorn,52.19714772,6.01346963
7326PG,Apeldoorn,52.19584792,6.01371471
7326PH,Apeldoorn,52.19564843,6.01396011
7326PJ,Apeldoorn,52.19531524,6.01407395
7326PL,Apeldoorn,52.19553817,6.01460913
7326PM,Apeldoorn,52.19553229,6.01513299
7326RA,Apeldoorn,52.1941655,6.01621818
7326RB,Apeldoorn,52.19414234,6.01534269
7326RC,Apeldoorn,52.19318629,6.0164057
7326RD,Apeldoorn,52.19272735,6.01540352
7326RE,Apeldoorn,52.19243595,6.01515166
7326RG,Apeldoorn,52.19222766,6.015434
7326RH,Apeldoorn,52.19458311,6.01575056
7326RJ,Apeldoorn,52.19466273,6.01602546
7326RK,Apeldoorn,52.1932476,6.01666902
7326RL,Apeldoorn,52.19258674,6.01609583
7326RM,Apeldoorn,52.19060045,6.01350399
7326RN,Apeldoorn,52.19138395,6.0151721
7326RP,Apeldoorn,52.19126509,6.01608756
7326RR,Apeldoorn,52.19203167,6.01765701
7326RS,Apeldoorn,52.1912208,6.01457677
7326RT,Apeldoorn,52.19166239,6.01379969
7326RV,Apeldoorn,52.1913901,6.01382819
7326RW,Apeldoorn,52.19132937,6.01288612
7326RX,Apeldoorn,52.19186964,6.01346655
7326RZ,Apeldoorn,52.19234578,6.01339556
7326SB,Apeldoorn,52.1940776,6.01281059
7326SC,Apeldoorn,52.19309306,6.01304686
7326SE,Apeldoorn,52.19323292,6.01173165
7326SH,Apeldoorn,52.19113372,6.01579263
7326SK,Apeldoorn,52.19071253,6.01583584
7326SN,Apeldoorn,52.18963715,6.01613223
7326SP,Apeldoorn,52.18999753,6.01581812
7326SR,Apeldoorn,52.19034991,6.01733569
7326TA,Apeldoorn,52.19258519,6.01076863
7326TB,Apeldoorn,52.19331439,6.01010037
7326TC,Apeldoorn,52.19286242,6.00918535
7326TD,Apeldoorn,52.19373711,6.01021398
7326TE,Apeldoorn,52.19365157,6.00897011
7326TG,Apeldoorn,52.19223773,6.00928397
7326TH,Apeldoorn,52.19227821,6.0110751
7326TJ,Apeldoorn,52.19224991,6.00836319
7326TK,Apeldoorn,52.19203062,6.00674998
7326TL,Apeldoorn,52.19225969,6.00866992
7326TM,Apeldoorn,52.19375658,6.00667408
7326TN,Apeldoorn,52.19303891,6.0071322
7326TP,Apeldoorn,52.19325136,6.00651571
7326TR,Apeldoorn,52.19300385,6.00800174
7326TS,Apeldoorn,52.19280709,6.00819821
7326VA,Apeldoorn,52.18895689,6.00637967
7326VB,Apeldoorn,52.18881517,6.00600757
7326VC,Apeldoorn,52.18883719,6.00404072
7326VD,Apeldoorn,52.1896427,6.00415604
7326VE,Apeldoorn,52.18899472,6.00569018
7326VG,Apeldoorn,52.18980741,6.00599109
7326VH,Apeldoorn,52.18915872,6.00494721
7326VJ,Apeldoorn,52.18958964,6.00518374
7326VK,Apeldoorn,52.18996805,6.0043836
7326VP,Apeldoorn,52.19195004,6.00372121
7326VR,Apeldoorn,52.19147438,6.00401897
7326VS,Apeldoorn,52.19091973,6.0027684
7326VT,Apeldoorn,52.19056036,6.00354271
7326VV,Apeldoorn,52.19129393,6.00456244
7326VW,Apeldoorn,52.19021196,6.003628
7326WB,Apeldoorn,52.19457868,6.00722209
7326WC,Apeldoorn,52.19448818,6.00790498
7326WD,Apeldoorn,52.19448841,6.00732378
7326XA,Apeldoorn,52.18888828,6.01378803
7326XB,Apeldoorn,52.18932577,6.01368611
7326XC,Apeldoorn,52.18811762,6.01397867
7326XD,Apeldoorn,52.18841558,6.01541813
7326XE,Apeldoorn,52.18846046,6.01414216
7326XG,Apeldoorn,52.18871448,6.0153444
7326XH,Apeldoorn,52.18907106,6.01610891
7326XK,Apeldoorn,52.18723772,6.01253571
7326XL,Apeldoorn,52.18778219,6.0138431
7326XM,Apeldoorn,52.18875538,6.01371816
7326XN,Apeldoorn,52.18862061,6.01295405
7326ZA,Apeldoorn,52.18871094,6.01251507
7326ZB,Apeldoorn,52.18876934,6.01317126
7326ZC,Apeldoorn,52.1885409,6.01245312
7326ZD,Apeldoorn,52.18890034,6.01160928
7326ZE,Apeldoorn,52.18826387,6.01003514
7326ZG,Apeldoorn,52.18810369,6.01091626
7326ZH,Apeldoorn,52.18750661,6.01089271
7326ZJ,Apeldoorn,52.18782168,6.01191595
7327AA,Apeldoorn,52.19025589,5.98627429
7327AB,Apeldoorn,52.18898004,5.98874138
7327AC,Apeldoorn,52.18851915,5.98907867
7327AD,Apeldoorn,52.18882725,5.98766987
7327AE,Apeldoorn,52.19328392,5.99241726
7327AG,Apeldoorn,52.19309022,5.99142151
7327AH,Apeldoorn,52.19339678,5.99265213
7327AJ,Apeldoorn,52.19414028,5.99262025
7327AK,Apeldoorn,52.19351534,5.99154886
7327AL,Apeldoorn,52.19373263,5.9918499
7327AM,Apeldoorn,52.19400822,5.99152755
7327AN,Apeldoorn,52.19403491,5.99092078
7327AP,Apeldoorn,52.19429268,5.99114087
7327AR,Apeldoorn,52.19479894,5.99166073
7327AS,Apeldoorn,52.19497006,5.990903
7327AT,Apeldoorn,52.19461478,5.99004449
7327AV,Apeldoorn,52.19466795,5.98903022
7327AW,Apeldoorn,52.18748834,5.99221516
7327AZ,Apeldoorn,52.19352813,5.98585943
7327BA,Apeldoorn,52.19224931,5.99154797
7327BB,Apeldoorn,52.19144123,5.99162338
7327BC,Apeldoorn,52.19138038,5.99002633
7327BD,Apeldoorn,52.19301634,5.99070091
7327BE,Apeldoorn,52.19222481,5.99101973
7327BG,Apeldoorn,52.19159263,5.98957153
7327BH,Apeldoorn,52.19226139,5.98944062
7327BJ,Apeldoorn,52.19268382,5.99031905
7327BK,Apeldoorn,52.193104,5.98998961
7327BL,Apeldoorn,52.19349821,5.98909258
7327BM,Apeldoorn,52.1934817,5.98877441
7327BN,Apeldoorn,52.19414867,5.9876881
7327BR,Apeldoorn,52.19212468,5.99146653
7327BS,Apeldoorn,52.19120723,5.9923064
7327BT,Apeldoorn,52.19068874,5.99187153
7327BV,Apeldoorn,52.19041383,5.99296463
7327BW,Apeldoorn,52.19062796,5.99548727
7327BX,Apeldoorn,52.19102715,5.99435445
7327BZ,Apeldoorn,52.19132737,5.99550805
7327CA,Apeldoorn,52.19309637,5.99282724
7327CC,Apeldoorn,52.1932792,5.99324833
7327CD,Apeldoorn,52.19300657,5.99369251
7327CE,Apeldoorn,52.19376704,5.99396372
7327CG,Apeldoorn,52.19347663,5.99463175
7327CH,Apeldoorn,52.19285113,5.99406062
7327CJ,Apeldoorn,52.19261186,5.99442093
7327CK,Apeldoorn,52.19262539,5.9950649
7327CL,Apeldoorn,52.19326142,5.99568069
7327CM,Apeldoorn,52.19277263,5.99655762
7327CP,Apeldoorn,52.19164587,5.9921147
7327CR,Apeldoorn,52.19180266,5.9936775
7327CS,Apeldoorn,52.19194113,5.99215283
7327CT,Apeldoorn,52.19194052,5.99269397
7327CV,Apeldoorn,52.19212188,5.9930979
7327CW,Apeldoorn,52.19201891,5.99364346
7327DA,Apeldoorn,52.1910334,5.99186621
7327DB,Apeldoorn,52.1904167,5.99074701
7327DC,Apeldoorn,52.19059516,5.99158209
7327DD,Apeldoorn,52.18600193,5.99672008
7327DE,Apeldoorn,52.1853438,5.9963166
7327DG,Apeldoorn,52.18621856,5.99739556
7327DH,Apeldoorn,52.18575749,5.99692484
7327DJ,Apeldoorn,52.19008453,5.99559943
7327DK,Apeldoorn,52.18869456,5.995074
7327DM,Apeldoorn,52.18943701,5.99417569
7327DN,Apeldoorn,52.18805222,5.99647719
7327DP,Apeldoorn,52.1877064,5.99630233
7327DR,Apeldoorn,52.18660769,5.99671722
7327DS,Apeldoorn,52.18613024,5.9956393
7327DT,Apeldoorn,52.18881967,5.99502588
7327DV,Apeldoorn,52.1888976,5.99407992
7327DW,Apeldoorn,52.18843913,5.99374078
7327DX,Apeldoorn,52.18757215,5.99455434
7327DZ,Apeldoorn,52.18709844,5.99530539
7327EA,Apeldoorn,52.1883454,5.9977748
7327ED,Apeldoorn,52.18815119,5.99846172
7327EE,Apeldoorn,52.18842275,5.99834647
7327EG,Apeldoorn,52.18888728,5.99780839
7327EH,Apeldoorn,52.18904935,5.99766485
7327EN,Apeldoorn,52.18805032,5.99679853
7327ES,Apeldoorn,52.18776222,5.99730286
7327EV,Apeldoorn,52.18789777,5.99835922
7327EX,Apeldoorn,52.18816377,5.99909475
7327EZ,Apeldoorn,52.1883141,5.99893161
7327GA,Apeldoorn,52.1879938,5.99543889
7327GC,Apeldoorn,52.19150595,5.99804928
7327GD,Apeldoorn,52.19181416,5.99793881
7327GE,Apeldoorn,52.19189377,5.99667647
7327GH,Apeldoorn,52.18426548,6.00042538
7327GJ,Apeldoorn,52.1847184,6.00019049
7327GK,Apeldoorn,52.18461759,6.00065183
7327GL,Apeldoorn,52.18529507,6.00147601
7327GM,Apeldoorn,52.18279622,5.9965668
7327GN,Apeldoorn,52.18430089,6.00047514
7327GP,Apeldoorn,52.18912761,6.00176217
7327GS,Apeldoorn,52.18850323,6.0000514
7327GT,Apeldoorn,52.18862282,6.00072642
7327GV,Apeldoorn,52.1868904,6.00188573
7327GX,Apeldoorn,52.1842197,6.00507835
7327HA,Apeldoorn,52.18939019,6.00230251
7327HB,Apeldoorn,52.18863325,6.00333576
7327HC,Apeldoorn,52.18925846,6.00192671
7327HD,Apeldoorn,52.18832977,6.00223658
7327HE,Apeldoorn,52.18846534,6.00202713
7327HG,Apeldoorn,52.18580427,6.00361429
7327HH,Apeldoorn,52.18593484,6.00396616
7327HJ,Apeldoorn,52.18680645,6.00363462
7327HK,Apeldoorn,52.18659531,6.00299667
7327HL,Apeldoorn,52.18719479,6.00380678
7327HM,Apeldoorn,52.1873632,6.00299381
7327HN,Apeldoorn,52.18573103,6.00426048
7327HP,Apeldoorn,52.1853744,6.00300802
7327HR,Apeldoorn,52.18561867,6.00371638
7327JA,Apeldoorn,52.18674146,5.99761324
7327JB,Apeldoorn,52.1869632,5.9979937
7327JC,Apeldoorn,52.18610102,5.99884504
7327JD,Apeldoorn,52.18653972,5.99875604
7327JE,Apeldoorn,52.18664036,5.99919564
7327JG,Apeldoorn,52.18685402,5.99940277
7327JH,Apeldoorn,52.18694809,6.00045042
7327JJ,Apeldoorn,52.18640409,6.0007668
7327JK,Apeldoorn,52.18641064,6.00037037
7327JL,Apeldoorn,52.18615538,6.00060014
7327JM,Apeldoorn,52.18542524,5.99841791
7327JN,Apeldoorn,52.18573704,5.99856028
7327JP,Apeldoorn,52.18498345,5.99857798
7327JR,Apeldoorn,52.18504549,5.99801621
7327JS,Apeldoorn,52.18501812,5.99762824
7327JT,Apeldoorn,52.18416532,5.99739038
7327JV,Apeldoorn,52.1835221,5.99722227
7327JW,Apeldoorn,52.18438071,5.99820503
7327JX,Apeldoorn,52.18406205,5.9983581
7327JZ,Apeldoorn,52.18619641,5.99258709
7327KA,Apeldoorn,52.1896557,6.00182603
7327KB,Apeldoorn,52.18986894,6.00164841
7327KC,Apeldoorn,52.19044184,6.00174831
7327KD,Apeldoorn,52.19050737,6.00026206
7327KE,Apeldoorn,52.18994493,5.99952515
7327KG,Apeldoorn,52.18948861,6.0007073
7327KH,Apeldoorn,52.1898789,6.00110519
7327KJ,Apeldoorn,52.19004664,5.99913495
7327KK,Apeldoorn,52.18938471,5.99948728
7327KL,Apeldoorn,52.19069376,6.00004876
7327KM,Apeldoorn,52.19087635,6.00122926
7327KN,Apeldoorn,52.19080411,6.00195492
7327LB,Apeldoorn,52.19113704,5.99848255
7327LC,Apeldoorn,52.19244271,5.99898084
7327LD,Apeldoorn,52.1922245,5.99888443
7327LE,Apeldoorn,52.19186284,6.00074493
7327LG,Apeldoorn,52.19171111,6.00002465
7327LH,Apeldoorn,52.1915506,5.99911869
7327LJ,Apeldoorn,52.19092243,5.99924909
7327LK,Apeldoorn,52.19070138,5.99854094
7328AA,Apeldoorn,52.19506981,5.98747717
7328AB,Apeldoorn,52.19606898,5.98681864
7328AC,Apeldoorn,52.19555793,5.98653708
7328AD,Apeldoorn,52.1948425,5.98646498
7328AE,Apeldoorn,52.19590744,5.98622011
7328AG,Apeldoorn,52.19541246,5.9857006
7328AH,Apeldoorn,52.19469714,5.98562888
7328AJ,Apeldoorn,52.1957527,5.98536982
7328AK,Apeldoorn,52.19523383,5.98474505
7328AL,Apeldoorn,52.19455139,5.98479334
7328AM,Apeldoorn,52.19557986,5.98453406
7328AN,Apeldoorn,52.19690172,5.98456095
7328AP,Apeldoorn,52.19646356,5.98331933
7328AR,Apeldoorn,52.1951211,5.98402893
7328AS,Apeldoorn,52.19513764,5.9835133
7328AT,Apeldoorn,52.19541928,5.98784936
7328AV,Apeldoorn,52.19617629,5.98758409
7328AW,Apeldoorn,52.19716807,5.98647064
7328AX,Apeldoorn,52.19727401,5.98467633
7328BA,Apeldoorn,52.19706503,5.99028845
7328BB,Apeldoorn,52.19709006,5.99041802
7328BC,Apeldoorn,52.19696585,5.99039615
7328BD,Apeldoorn,52.19632971,5.9908084
7328BE,Apeldoorn,52.19728505,5.98976212
7328BG,Apeldoorn,52.19724053,5.98978524
7328BH,Apeldoorn,52.19678427,5.9894678
7328BJ,Apeldoorn,52.19586791,5.98930594
7328BK,Apeldoorn,52.19711799,5.98837833
7328BL,Apeldoorn,52.19756298,5.98888351
7328BM,Apeldoorn,52.19815798,5.9878958
7328BN,Apeldoorn,52.19747878,5.98797595
7328BP,Apeldoorn,52.19811852,5.9867922
7328BR,Apeldoorn,52.19672062,5.98846788
7328BS,Apeldoorn,52.19549862,5.98837807
7328BT,Apeldoorn,52.19730182,5.98704272
7328BV,Apeldoorn,52.19929624,5.98402861
7328BW,Apeldoorn,52.19879451,5.98327378
7328BX,Apeldoorn,52.1985909,5.98401633
7328BZ,Apeldoorn,52.19775543,5.98337747
7328CA,Apeldoorn,52.19804187,5.98549455
7328CB,Apeldoorn,52.19808677,5.98445444
7328CC,Apeldoorn,52.19760851,5.98479638
7328CD,Apeldoorn,52.19752795,5.98313292
7328CE,Apeldoorn,52.19705704,5.98371049
7328CG,Apeldoorn,52.19971678,5.98520917
7328CH,Apeldoorn,52.19961318,5.98470631
7328CJ,Apeldoorn,52.1996801,5.98492341
7328CK,Apeldoorn,52.1995638,5.98244906
7328CL,Apeldoorn,52.19940501,5.98962175
7328CM,Apeldoorn,52.19941073,5.98977099
7328CN,Apeldoorn,52.19927063,5.98969533
7328CP,Apeldoorn,52.19877341,5.98978438
7328CR,Apeldoorn,52.19843009,5.98896352
7328CS,Apeldoorn,52.19970214,5.98918986
7328CT,Apeldoorn,52.19962486,5.98919779
7328CV,Apeldoorn,52.20046716,5.98933815
7328CW,Apeldoorn,52.19989818,5.98421218
7328DA,Apeldoorn,52.19932888,5.98862615
7328DB,Apeldoorn,52.19883531,5.9878233
7328DC,Apeldoorn,52.20010908,5.98802988
7328DD,Apeldoorn,52.20086116,5.98752215
7328DE,Apeldoorn,52.19968169,5.98745476
7328DG,Apeldoorn,52.1985364,5.98710704
7328DH,Apeldoorn,52.19912701,5.98697093
7328DJ,Apeldoorn,52.19998887,5.98687487
7328DK,Apeldoorn,52.20080653,5.98630843
7328DL,Apeldoorn,52.19878125,5.98636922
7328DN,Apeldoorn,52.20129327,5.98495679
7328DP,Apeldoorn,52.20166061,5.98476928
7328DR,Apeldoorn,52.20125457,5.98396022
7328DS,Apeldoorn,52.20166294,5.98390188
7328DT,Apeldoorn,52.20127828,5.98312969
7328DV,Apeldoorn,52.20024149,5.98326418
7328DW,Apeldoorn,52.2001876,5.98223743
7328DX,Apeldoorn,52.20165125,5.98303521
7328DZ,Apeldoorn,52.20055508,5.9827028
7328EA,Apeldoorn,52.20202191,5.98609095
7328EB,Apeldoorn,52.20113648,5.98612388
7328EE,Apeldoorn,52.20251444,5.98752739
7328EG,Apeldoorn,52.20198673,5.98770161
7328EH,Apeldoorn,52.20104882,5.98866762
7328EJ,Apeldoorn,52.20190444,5.98940664
7328EK,Apeldoorn,52.20182956,5.98912796
7328EL,Apeldoorn,52.20229938,5.988987
7328EM,Apeldoorn,52.20229984,5.98889814
7328EN,Apeldoorn,52.20230014,5.9888389
7328EP,Apeldoorn,52.20143722,5.98927123
7328ER,Apeldoorn,52.20148098,5.98974924
7328ES,Apeldoorn,52.20139863,5.98983839
7328ET,Apeldoorn,52.2013445,5.98974739
7328EV,Apeldoorn,52.20115298,5.98983507
7328HP,Apeldoorn,52.20298368,5.98880918
7328HR,Apeldoorn,52.20215288,5.98720726
7328HS,Apeldoorn,52.20217581,5.98520237
7328HV,Apeldoorn,52.20248604,5.9819117
7328HW,Apeldoorn,52.20254231,5.98429857
7328HX,Apeldoorn,52.20181415,5.98574495
7328HZ,Apeldoorn,52.2007409,5.98582933
7328JE,Apeldoorn,52.20724388,5.97992897
7328JH,Apeldoorn,52.20787516,5.97946674
7328JK,Apeldoorn,52.20697041,5.98072984
7328JL,Apeldoorn,52.20736327,5.98526275
7328JN,Apeldoorn,52.20486362,5.98452636
7328KA,Apeldoorn,52.20290838,5.98358457
7328KB,Apeldoorn,52.20298584,5.98236316
7328KC,Apeldoorn,52.20342438,5.98202556
7328KD,Apeldoorn,52.20421286,5.98199557
7328KG,Apeldoorn,52.20372783,5.98394505
7328KH,Apeldoorn,52.20381161,5.98348477
7328KJ,Apeldoorn,52.20407978,5.98373124
7328KK,Apeldoorn,52.20357072,5.98336194
7328KL,Apeldoorn,52.20522917,5.98256482
7328KM,Apeldoorn,52.2029148,5.98561259
7328KN,Apeldoorn,52.20325887,5.98404586
7328KP,Apeldoorn,52.20305695,5.98417936
7328KR,Apeldoorn,52.20345619,5.98367877
7328KS,Apeldoorn,52.20354646,5.98449812
7328KT,Apeldoorn,52.20332107,5.98682562
7328KV,Apeldoorn,52.20353277,5.98675886
7328LA,Apeldoorn,52.20267254,5.98606434
7328LB,Apeldoorn,52.20302162,5.98755963
7328LC,Apeldoorn,52.20328932,5.9878979
7328LD,Apeldoorn,52.20356161,5.98732954
7328LE,Apeldoorn,52.20383963,5.98715657
7328LG,Apeldoorn,52.20436767,5.98596677
7328LH,Apeldoorn,52.20399218,5.98578742
7328LJ,Apeldoorn,52.20399852,5.98477909
7328NA,Apeldoorn,52.20556191,5.98662702
7328NB,Apeldoorn,52.20645014,5.98630083
7328NC,Apeldoorn,52.20727204,5.98790289
7328ND,Apeldoorn,52.20530422,5.98644738
7328NE,Apeldoorn,52.20543741,5.98547585
7328NG,Apeldoorn,52.20636651,5.98548558
7328NH,Apeldoorn,52.20720068,5.98709198
7328NJ,Apeldoorn,52.20746684,5.98745669
7328NK,Apeldoorn,52.20802379,5.98712096
7328NL,Apeldoorn,52.20778029,5.98902964
7328NM,Apeldoorn,52.20556102,5.98774533
7328NN,Apeldoorn,52.20547566,5.98829031
7328NP,Apeldoorn,52.20496897,5.98957852
7328NR,Apeldoorn,52.20592215,5.98830704
7328NS,Apeldoorn,52.20589586,5.98898433
7328NT,Apeldoorn,52.20531657,5.98716492
7328NV,Apeldoorn,52.20469539,5.98787012
7328NW,Apeldoorn,52.20515423,5.98871208
7328PA,Apeldoorn,52.20685285,5.99044816
7328PB,Apeldoorn,52.20761438,5.9907657
7328PC,Apeldoorn,52.20570775,5.98650151
7328PD,Apeldoorn,52.20678855,5.9875468
7328PE,Apeldoorn,52.20574578,5.9871569
7328PG,Apeldoorn,52.20630306,5.990903
7328PH,Apeldoorn,52.20593443,5.99098407
7328PJ,Apeldoorn,52.20597888,5.99130395
7328PM,Apeldoorn,52.20665532,5.99153918
7328PN,Apeldoorn,52.20718018,5.99285875
7328PT,Apeldoorn,52.20543878,5.99193653
7328PV,Apeldoorn,52.20560972,5.99226517
7328RA,Apeldoorn,52.20563851,5.99261096
7328RE,Apeldoorn,52.20599086,5.99283855
7328RG,Apeldoorn,52.20681667,5.9938692
7328RN,Apeldoorn,52.20486739,5.99115254
7328RP,Apeldoorn,52.20550289,5.99033534
7328RT,Apeldoorn,52.20478229,5.99146952
7328SB,Apeldoorn,52.20429679,5.9913139
7328SH,Apeldoorn,52.20398586,5.99160671
7328SM,Apeldoorn,52.20453625,5.9921498
7328ST,Apeldoorn,52.20437113,5.99299268
7328TH,Apeldoorn,52.20391251,5.98997168
7328TJ,Apeldoorn,52.20436546,5.99073504
7328TK,Apeldoorn,52.2034906,5.99182734
7328TN,Apeldoorn,52.20354881,5.99136406
7328TP,Apeldoorn,52.20286169,5.99206388
7328TR,Apeldoorn,52.20317912,5.99283628
7328VA,Apeldoorn,52.20489419,5.99540519
7328VE,Apeldoorn,52.20437953,5.99575167
7328VG,Apeldoorn,52.20284187,5.99446078
7328VH,Apeldoorn,52.20310821,5.99442784
7328VJ,Apeldoorn,52.20319237,5.9956087
7328VK,Apeldoorn,52.20337474,5.99435833
7328VL,Apeldoorn,52.20393991,5.99560742
7328VM,Apeldoorn,52.20351402,5.99598614
7328VP,Apeldoorn,52.20349939,5.99623794
7328VR,Apeldoorn,52.20359993,5.9954538
7328VS,Apeldoorn,52.20372178,5.99655108
7328VT,Apeldoorn,52.20271274,5.996276
7328VZ,Apeldoorn,52.20381373,5.99736225
7328WB,Apeldoorn,52.20423099,5.99741811
7328WC,Apeldoorn,52.20447124,5.99871887
7328WG,Apeldoorn,52.20431523,5.99715959
7328WL,Apeldoorn,52.20489578,5.99696957
7328WN,Apeldoorn,52.20551612,5.99731325
7328WP,Apeldoorn,52.20520774,5.99571048
7328WS,Apeldoorn,52.20483804,5.99507637
7328WZ,Apeldoorn,52.20528915,5.9952964
7328XA,Apeldoorn,52.20608261,5.99514765
7328XB,Apeldoorn,52.2026622,5.99649549
7328XC,Apeldoorn,52.20333036,5.9978386
7329AB,Apeldoorn,52.20223037,5.99487906
7329AC,Apeldoorn,52.19748828,5.9924145
7329AG,Apeldoorn,52.19743138,5.9917178
7329AH,Apeldoorn,52.19805124,5.99115296
7329AM,Apeldoorn,52.197652,5.99134526
7329AN,Apeldoorn,52.19549743,6.00680679
7329AP,Apeldoorn,52.1942205,6.00560514
7329AT,Apeldoorn,52.1979754,5.99324157
7329AZ,Apeldoorn,52.19766166,5.99319075
7329BD,Apeldoorn,52.19873225,5.99100891
7329BG,Apeldoorn,52.19424431,5.99475088
7329BH,Apeldoorn,52.19447012,5.99515154
7329BJ,Apeldoorn,52.19896165,6.00187607
7329BK,Apeldoorn,52.19237406,6.00135046
7329BZ,Apeldoorn,52.19341298,5.99792624
7329CA,Apeldoorn,52.20212965,5.99375241
7329CB,Apeldoorn,52.20207879,5.99303105
7329CC,Apeldoorn,52.20197264,5.99486051
7329CD,Apeldoorn,52.20145792,5.99613178
7329CE,Apeldoorn,52.20151155,5.99492906
